time,temperature_2m (°F),relativehumidity_2m (%),cloudcover (%),direct_radiation (W/m²),diffuse_radiation (W/m²)
2022-05-16T09:00,73.1,38,2,566,95
2022-05-16T10:00,75.7,32,0,720,104
2022-05-16T11:00,78.4,29,0,834,110
2022-05-16T12:00,80.7,26,0,891,113
2022-05-16T13:00,84.5,22,0,889,112
2022-05-16T14:00,85.7,22,3,827,109
2022-05-16T15:00,86.6,20,0,712,103
2022-05-16T16:00,86.8,19,5,554,93
2022-05-16T17:00,86.1,20,9,365,83
2022-05-16T18:00,84.1,21,17,174,62
2022-05-16T19:00,76.6,29,8,33,23
2022-05-16T20:00,72.8,33,0,0,0
2022-05-16T21:00,71.4,33,2,0,0
2022-05-16T22:00,69.4,35,2,0,0
2022-05-16T23:00,67.1,40,4,0,0
2022-05-17T00:00,65.8,42,5,0,0
2022-05-17T01:00,62.7,46,1,0,0
2022-05-17T02:00,60.4,51,0,0,0
2022-05-17T03:00,59,54,0,0,0
2022-05-17T04:00,58.6,57,0,0,0
2022-05-17T05:00,58.1,61,0,0,0
2022-05-17T06:00,57.9,60,0,46,29
2022-05-17T07:00,62.9,55,0,199,64
2022-05-17T08:00,67.5,49,0,389,83
2022-05-17T09:00,70.9,44,0,572,96
2022-05-17T10:00,74.2,38,0,726,105
2022-05-17T11:00,77.2,34,0,839,110
2022-05-17T12:00,80.6,30,0,896,113
2022-05-17T13:00,85.4,25,0,893,113
2022-05-17T14:00,87.9,22,0,831,109
2022-05-17T15:00,89.1,20,0,713,103
2022-05-17T16:00,89.8,19,0,553,93
2022-05-17T17:00,89.6,19,0,366,80
2022-05-17T18:00,88.1,19,0,176,61
2022-05-17T19:00,80.9,24,0,34,23
2022-05-17T20:00,78.3,27,0,0,0
2022-05-17T21:00,75.8,31,0,0,0
2022-05-17T22:00,73.7,31,0,0,0
2022-05-17T23:00,71.3,34,0,0,0
2022-05-18T00:00,69.4,37,0,0,0
2022-05-18T01:00,66.9,40,0,0,0
2022-05-18T02:00,64.3,46,0,0,0
2022-05-18T03:00,63.2,48,0,0,0
2022-05-18T04:00,62.8,50,0,0,0
2022-05-18T05:00,62.4,52,0,0,0
2022-05-18T06:00,62.2,51,0,46,30
2022-05-18T07:00,67.4,46,0,199,64
2022-05-18T08:00,71.1,44,0,389,83
2022-05-18T09:00,74.8,39,0,571,96
2022-05-18T10:00,78.4,35,0,725,104
2022-05-18T11:00,82,31,1,837,110
2022-05-18T12:00,85.9,26,4,894,113
2022-05-18T13:00,90.6,21,9,891,114
2022-05-18T14:00,94.3,15,19,830,111
2022-05-18T15:00,95.6,14,13,714,105
2022-05-18T16:00,96.3,13,0,557,94
2022-05-18T17:00,95.5,13,0,371,80
2022-05-18T18:00,93.9,12,0,180,61
2022-05-18T19:00,87,15,0,36,24
2022-05-18T20:00,85.1,17,0,0,0
2022-05-18T21:00,82.8,21,0,0,0
2022-05-18T22:00,81.3,24,1,0,0
2022-05-18T23:00,79.7,28,0,0,0
2022-05-19T00:00,78.1,33,0,0,0
2022-05-19T01:00,75.6,36,0,0,0
2022-05-19T02:00,71.8,38,1,0,0
2022-05-19T03:00,70.7,39,9,0,0
2022-05-19T04:00,70.4,41,6,0,0
2022-05-19T05:00,69,44,7,0,0
2022-05-19T06:00,70.9,44,14,46,30
2022-05-19T07:00,77.5,37,9,197,64
2022-05-19T08:00,80.1,34,0,386,81
2022-05-19T09:00,83.7,30,0,566,94
2022-05-19T10:00,87.3,27,0,717,103
2022-05-19T11:00,89.8,24,2,825,108
2022-05-19T12:00,91.8,22,10,880,111
2022-05-19T13:00,94.3,19,11,876,112
2022-05-19T14:00,94.9,18,17,818,109
2022-05-19T15:00,94.7,17,14,699,107
2022-05-19T16:00,94,18,13,538,101
2022-05-19T17:00,93.2,18,13,360,84
2022-05-19T18:00,91.3,20,8,175,62
2022-05-19T19:00,83.2,26,10,36,24
2022-05-19T20:00,80.9,28,1,0,0
2022-05-19T21:00,79.6,28,0,0,0
2022-05-19T22:00,77.4,30,6,0,0
2022-05-19T23:00,75,33,22,0,0
2022-05-20T00:00,73.5,33,13,0,0
2022-05-20T01:00,71.5,32,2,0,0
2022-05-20T02:00,67.8,26,0,0,0
2022-05-20T03:00,66.5,23,0,0,0
2022-05-20T04:00,65.8,21,0,0,0
2022-05-20T05:00,64.9,19,0,0,1
2022-05-20T06:00,64,21,0,51,31
2022-05-20T07:00,66.7,20,0,211,64
2022-05-20T08:00,67.8,20,3,406,83
2022-05-20T09:00,70.8,19,2,594,96
2022-05-20T10:00,73.4,18,0,751,105
2022-05-20T11:00,75.8,17,0,857,112
2022-05-20T12:00,77.8,15,0,914,114
2022-05-20T13:00,81.1,14,0,907,117
2022-05-20T14:00,82.6,13,0,850,110
2022-05-20T15:00,83.3,12,0,735,104
2022-05-20T16:00,83.8,11,0,576,95
2022-05-20T17:00,83.1,11,0,387,82
2022-05-20T18:00,81.8,10,0,193,62
2022-05-20T19:00,75.1,13,0,40,26
2022-05-20T20:00,73,14,0,0,0
2022-05-20T21:00,71.2,20,0,0,0
2022-05-20T22:00,68.3,24,0,0,0
2022-05-20T23:00,65.7,26,0,0,0
2022-05-21T00:00,62.8,29,0,0,0
2022-05-21T01:00,58.9,34,0,0,0
2022-05-21T02:00,57.4,36,0,0,0
2022-05-21T03:00,57.5,33,0,0,0
2022-05-21T04:00,56.8,35,0,0,0
2022-05-21T05:00,56.3,37,0,0,1
2022-05-21T06:00,57.3,35,0,52,31
2022-05-21T07:00,68.6,26,0,211,65
2022-05-21T08:00,72,24,0,405,83
2022-05-21T09:00,75.1,21,0,589,96
2022-05-21T10:00,78.4,19,0,743,105
2022-05-21T11:00,80.9,16,0,854,111
2022-05-21T12:00,82.6,14,0,910,114
2022-05-21T13:00,85.7,12,0,908,112
2022-05-21T14:00,87.2,12,0,845,110
2022-05-21T15:00,87.4,11,0,729,104
2022-05-21T16:00,87.4,11,0,570,95
2022-05-21T17:00,87.4,10,0,384,81
2022-05-21T18:00,86.6,9,0,191,62
2022-05-21T19:00,76.6,15,0,41,26
2022-05-21T20:00,74.7,13,0,0,0
2022-05-21T21:00,73.8,15,0,0,0
2022-05-21T22:00,72.7,18,0,0,0
2022-05-21T23:00,71.3,18,0,0,0
2022-05-22T00:00,69.6,21,0,0,0
2022-05-22T01:00,67,23,0,0,0
2022-05-22T02:00,61.5,32,0,0,0
2022-05-22T03:00,61.3,34,0,0,0
2022-05-22T04:00,61.3,34,2,0,0
2022-05-22T05:00,61.3,38,0,0,1
2022-05-22T06:00,62.9,34,0,51,32
2022-05-22T07:00,71.2,27,1,207,65
2022-05-22T08:00,73.9,26,0,397,83
2022-05-22T09:00,77.6,24,0,578,96
2022-05-22T10:00,80.5,22,3,729,104
2022-05-22T11:00,83,20,0,835,113
2022-05-22T12:00,85,18,2,890,114
2022-05-22T13:00,88.6,15,1,889,112
2022-05-22T14:00,90.9,14,3,828,109
2022-05-22T15:00,91.1,14,15,714,104
2022-05-22T16:00,91.1,13,7,557,95
2022-05-22T17:00,90.7,12,2,374,81
2022-05-22T18:00,89.5,12,8,185,62
2022-05-22T19:00,83.7,14,17,40,26
2022-05-22T20:00,80.5,18,16,0,0
2022-05-22T21:00,78.3,22,7,0,0
2022-05-22T22:00,76.8,26,5,0,0
2022-05-22T23:00,74.9,28,1,0,0
2022-05-23T00:00,73.3,32,7,0,0
2022-05-23T01:00,69,37,6,0,0
2022-05-23T02:00,65.8,41,0,0,0
2022-05-23T03:00,65.3,39,0,0,0
2022-05-23T04:00,64.6,41,4,0,0
2022-05-23T05:00,64.1,43,7,0,1
2022-05-23T06:00,65.3,43,13,51,32
2022-05-23T07:00,70.3,39,2,205,65
2022-05-23T08:00,74.4,35,12,394,83
2022-05-23T09:00,77.5,32,21,576,96
2022-05-23T10:00,81,27,26,728,105
2022-05-23T11:00,84.3,24,22,815,126
2022-05-23T12:00,87.1,21,19,876,124
2022-05-23T13:00,91.3,17,26,874,123
2022-05-23T14:00,92.7,16,26,797,131
2022-05-23T15:00,93.3,15,26,687,123
2022-05-23T16:00,93.5,14,26,527,115
2022-05-23T17:00,92.9,13,28,357,91
2022-05-23T18:00,92.1,13,28,170,72
2022-05-23T19:00,85.1,18,23,37,29
2022-05-23T20:00,81.7,23,12,0,0
2022-05-23T21:00,80.1,26,6,0,0
2022-05-23T22:00,78.4,27,0,0,0
2022-05-23T23:00,76.3,29,0,0,0
2022-05-24T00:00,74.2,32,0,0,0
2022-05-24T01:00,69.9,37,0,0,0
2022-05-24T02:00,66.1,44,0,0,0
2022-05-24T03:00,64.6,46,0,0,0
2022-05-24T04:00,64.6,47,0,0,0
2022-05-24T05:00,64.3,48,0,0,1
2022-05-24T06:00,66.7,44,0,52,32
2022-05-24T07:00,73.2,39,0,206,65
2022-05-24T08:00,77.2,37,1,395,83
2022-05-24T09:00,79.9,34,6,575,96
2022-05-24T10:00,83,31,8,727,104
2022-05-24T11:00,86.7,26,9,831,110
2022-05-24T12:00,89.9,22,3,884,114
2022-05-24T13:00,94.9,17,0,883,112
2022-05-24T14:00,97.1,15,0,823,109
2022-05-24T15:00,98.2,13,9,710,103
2022-05-24T16:00,98.9,12,17,556,94
2022-05-24T17:00,99,10,18,374,81
2022-05-24T18:00,97.2,10,12,187,63
2022-05-24T19:00,87.3,15,3,41,27
2022-05-24T20:00,83.1,14,0,0,0
2022-05-24T21:00,81.6,15,0,0,0
2022-05-24T22:00,79,17,0,0,0
2022-05-24T23:00,76.6,19,0,0,0
2022-05-25T00:00,74,26,0,0,0
2022-05-25T01:00,72,27,0,0,0
2022-05-25T02:00,66,42,0,0,0
2022-05-25T03:00,65.9,42,0,0,0
2022-05-25T04:00,67.5,45,0,0,0
2022-05-25T05:00,68.4,46,0,0,1
2022-05-25T06:00,70.3,43,0,52,32
2022-05-25T07:00,78.8,35,0,205,64
2022-05-25T08:00,84.7,27,0,391,83
2022-05-25T09:00,88.3,23,0,570,95
2022-05-25T10:00,92,20,3,720,104
2022-05-25T11:00,94.2,19,13,828,110
2022-05-25T12:00,96.8,17,17,844,145
2022-05-25T13:00,100.6,15,14,882,113
2022-05-25T14:00,101.3,15,17,818,113
2022-05-25T15:00,102,14,23,702,110
2022-05-25T16:00,102.1,13,23,549,100
2022-05-25T17:00,101.5,13,22,366,88
2022-05-25T18:00,99.8,14,23,182,66
2022-05-25T19:00,90,19,13,41,28
2022-05-25T20:00,88,21,8,0,0
2022-05-25T21:00,86.6,22,9,0,0
2022-05-25T22:00,84.1,25,11,0,0
2022-05-25T23:00,82,27,7,0,0
2022-05-26T00:00,81.1,30,8,0,0
2022-05-26T01:00,76.5,35,6,0,0
2022-05-26T02:00,73.8,41,8,0,0
2022-05-26T03:00,71.4,45,4,0,0
2022-05-26T04:00,70.5,47,3,0,0
2022-05-26T05:00,71,49,0,0,1
2022-05-26T06:00,73.3,43,0,52,33
2022-05-26T07:00,77.9,39,0,204,64
2022-05-26T08:00,82,35,0,389,82
2022-05-26T09:00,86,31,0,566,95
2022-05-26T10:00,89.2,28,0,715,103
2022-05-26T11:00,92.3,25,0,820,109
2022-05-26T12:00,94.5,23,0,873,112
2022-05-26T13:00,97.5,20,3,870,111
2022-05-26T14:00,97.4,21,20,811,108
2022-05-26T15:00,97.6,20,28,683,114
2022-05-26T16:00,97.3,19,29,488,128
2022-05-26T17:00,95.1,21,29,261,141
2022-05-26T18:00,90.1,25,23,91,114
2022-05-26T19:00,82.2,30,30,33,34
2022-05-26T20:00,80.6,29,28,0,0
2022-05-26T21:00,79.4,31,19,0,0
2022-05-26T22:00,77.5,32,0,0,0
2022-05-26T23:00,75.8,35,2,0,0
2022-05-27T00:00,74.8,38,2,0,0
2022-05-27T01:00,71.4,44,0,0,0
2022-05-27T02:00,69.4,49,12,0,0
2022-05-27T03:00,67.3,51,23,0,0
2022-05-27T04:00,66,55,32,0,0
2022-05-27T05:00,65,57,29,0,1
2022-05-27T06:00,65.2,58,29,27,47
2022-05-27T07:00,69,53,30,130,106
2022-05-27T08:00,71.2,49,29,245,169
2022-05-27T09:00,75.3,43,30,447,171
2022-05-27T10:00,78.1,38,30,533,226
2022-05-27T11:00,80.6,33,30,304,416
2022-05-27T12:00,82.1,30,30,237,479
2022-05-27T13:00,84.8,27,30,172,456
2022-05-27T14:00,85.5,28,29,335,379
2022-05-27T15:00,87.2,25,26,554,203
2022-05-27T16:00,88.3,22,30,510,120
2022-05-27T17:00,88.2,20,29,349,95
2022-05-27T18:00,87.4,20,29,169,73
2022-05-27T19:00,81.7,26,30,35,34
2022-05-27T20:00,79.3,30,30,0,0
2022-05-27T21:00,77.5,33,29,0,0
2022-05-27T22:00,75.3,37,26,0,0
2022-05-27T23:00,72.6,42,26,0,0
2022-05-28T00:00,71,46,28,0,0
2022-05-28T01:00,68.2,51,29,0,0
2022-05-28T02:00,66.5,55,34,0,0
2022-05-28T03:00,65.9,54,22,0,0
2022-05-28T04:00,65.2,56,35,0,0
2022-05-28T05:00,64.9,58,37,0,1
2022-05-28T06:00,64.2,60,47,38,30
2022-05-28T07:00,68,53,29,88,89
2022-05-28T08:00,69.5,48,33,170,127
2022-05-28T09:00,72.1,41,34,321,173
2022-05-28T10:00,75,35,34,561,161
2022-05-28T11:00,77.3,30,27,386,236
2022-05-28T12:00,79.6,26,16,560,248
2022-05-28T13:00,82.8,23,34,672,202
2022-05-28T14:00,82.7,25,44,657,165
2022-05-28T15:00,84,24,17,611,156
2022-05-28T16:00,84.8,24,24,532,102
2022-05-28T17:00,84.7,23,17,343,93
2022-05-28T18:00,82.1,26,1,133,67
2022-05-28T19:00,75.1,37,1,42,28
2022-05-28T20:00,72.3,40,5,0,0
2022-05-28T21:00,70.3,43,3,0,0
2022-05-28T22:00,68.2,47,3,0,0
2022-05-28T23:00,66.8,53,10,0,0
2022-05-29T00:00,65.6,59,3,0,0
2022-05-29T01:00,64,65,5,0,0
2022-05-29T02:00,61.4,69,3,0,0
2022-05-29T03:00,60.5,74,8,0,0
2022-05-29T04:00,60.6,77,28,0,0
2022-05-29T05:00,60.4,79,50,0,2
2022-05-29T06:00,60.4,80,60,42,33
2022-05-29T07:00,64.9,68,23,188,74
2022-05-29T08:00,66.7,62,2,375,95
2022-05-29T09:00,68.6,55,7,565,105
2022-05-29T10:00,71.5,48,2,726,109
2022-05-29T11:00,73.2,42,2,768,154
2022-05-29T12:00,74.8,36,0,884,123
2022-05-29T13:00,77.4,26,0,896,115
2022-05-29T14:00,79,20,0,844,110
2022-05-29T15:00,79.8,18,0,736,104
2022-05-29T16:00,80.1,17,0,581,96
2022-05-29T17:00,80.3,16,0,396,84
2022-05-29T18:00,79.4,15,0,204,64
2022-05-29T19:00,74.4,17,0,49,30
2022-05-29T20:00,72.7,17,0,0,1
2022-05-29T21:00,71.5,22,0,0,0
2022-05-29T22:00,69.6,28,0,0,0
2022-05-29T23:00,67.6,36,0,0,0
2022-05-30T00:00,66.2,40,0,0,0
2022-05-30T01:00,64.2,45,0,0,0
2022-05-30T02:00,61.7,46,0,0,0
2022-05-30T03:00,61,47,0,0,0
2022-05-30T04:00,60.5,50,0,0,0
2022-05-30T05:00,60,53,0,0,2
2022-05-30T06:00,60.3,57,0,57,34
2022-05-30T07:00,66.1,48,0,215,66
2022-05-30T08:00,68.5,43,0,404,84
2022-05-30T09:00,71.1,38,2,585,97
2022-05-30T10:00,73.9,33,2,738,105
2022-05-30T11:00,76.1,30,3,836,116
2022-05-30T12:00,77.9,27,0,898,114
2022-05-30T13:00,80.2,23,0,897,113
2022-05-30T14:00,82.5,21,0,838,111
2022-05-30T15:00,82.7,19,0,728,105
2022-05-30T16:00,82.5,18,0,575,96
2022-05-30T17:00,81.5,18,0,394,83
2022-05-30T18:00,81.1,16,0,205,64
2022-05-30T19:00,75,20,0,50,31
2022-05-30T20:00,72.5,22,0,0,1
2022-05-30T21:00,71,26,0,0,0
2022-05-30T22:00,69.5,28,0,0,0
2022-05-30T23:00,67.9,31,0,0,0
2022-05-31T00:00,66.5,34,0,0,0
2022-05-31T01:00,64.3,36,0,0,0
2022-05-31T02:00,61.6,43,0,0,0
2022-05-31T03:00,59.9,43,0,0,0
2022-05-31T04:00,59.9,45,0,0,0
2022-05-31T05:00,60.1,47,0,0,2
2022-05-31T06:00,60.5,48,0,58,36
2022-05-31T07:00,65.2,43,0,218,66
2022-05-31T08:00,69,41,0,407,84
2022-05-31T09:00,71.5,37,0,588,97
2022-05-31T10:00,74.8,33,0,741,105
2022-05-31T11:00,78,29,0,851,111
2022-05-31T12:00,80.9,24,0,906,114
2022-05-31T13:00,84.2,19,0,903,113
2022-05-31T14:00,86.2,17,0,841,111
2022-05-31T15:00,87.1,16,0,728,104
2022-05-31T16:00,87.7,15,0,572,95
2022-05-31T17:00,87.6,15,0,388,83
2022-05-31T18:00,87.1,14,0,200,64
2022-05-31T19:00,80.4,17,1,48,32
2022-05-31T20:00,76.7,17,0,0,1
2022-05-31T21:00,76.1,17,0,0,0
2022-05-31T22:00,75.5,20,0,0,0
2022-05-31T23:00,71.9,27,0,0,0
2022-06-01T00:00,70,30,0,0,0
2022-06-01T01:00,66.3,34,0,0,0
2022-06-01T02:00,63.2,33,0,0,0
2022-06-01T03:00,61,37,0,0,0
2022-06-01T04:00,60.3,41,0,0,0
2022-06-01T05:00,60.7,44,0,0,2
2022-06-01T06:00,64,37,0,57,35
2022-06-01T07:00,72.1,31,0,215,65
2022-06-01T08:00,76,29,0,403,83
2022-06-01T09:00,79.8,26,0,583,96
2022-06-01T10:00,83.6,23,0,733,105
2022-06-01T11:00,86,22,0,841,110
2022-06-01T12:00,88.5,19,0,896,113
2022-06-01T13:00,91.9,17,0,894,113
2022-06-01T14:00,94.4,14,0,835,111
2022-06-01T15:00,95.3,14,0,724,105
2022-06-01T16:00,95.4,13,0,571,96
2022-06-01T17:00,94.7,12,0,390,83
2022-06-01T18:00,93.6,12,0,203,64
2022-06-01T19:00,84.3,16,0,50,32
2022-06-01T20:00,82.9,17,0,0,1
2022-06-01T21:00,82.1,18,0,0,0
2022-06-01T22:00,80.2,20,0,0,0
2022-06-01T23:00,76.9,26,0,0,0
2022-06-02T00:00,74.2,28,0,0,0
2022-06-02T01:00,70.9,32,0,0,0
2022-06-02T02:00,69.1,34,0,0,0
2022-06-02T03:00,68.1,36,0,0,0
2022-06-02T04:00,68.3,36,2,0,0
2022-06-02T05:00,68.2,37,8,0,2
2022-06-02T06:00,68.6,37,23,50,39
2022-06-02T07:00,75.1,33,24,172,91
2022-06-02T08:00,78.6,32,28,310,137
2022-06-02T09:00,82.3,30,41,388,215
2022-06-02T10:00,85.5,26,46,582,203
2022-06-02T11:00,88.3,24,23,565,287
2022-06-02T12:00,89.7,23,12,727,224
2022-06-02T13:00,93,21,14,823,157
2022-06-02T14:00,94.7,16,26,731,175
2022-06-02T15:00,95,15,35,597,186
2022-06-02T16:00,94.5,15,32,300,247
2022-06-02T17:00,93.9,14,35,178,191
2022-06-02T18:00,92.4,15,26,51,125
2022-06-02T19:00,86.5,20,14,23,41
2022-06-02T20:00,82.9,24,1,0,1
2022-06-02T21:00,80.8,25,0,0,0
2022-06-02T22:00,78.2,26,0,0,0
2022-06-02T23:00,75.8,30,3,0,0
2022-06-03T00:00,74.6,32,14,0,0
2022-06-03T01:00,72.3,36,14,0,0
2022-06-03T02:00,70.2,41,24,0,0
2022-06-03T03:00,69.2,43,27,0,0
2022-06-03T04:00,68.9,45,28,0,0
2022-06-03T05:00,68.2,46,26,0,2
2022-06-03T06:00,67.6,50,17,34,46
2022-06-03T07:00,71.3,48,5,186,79
2022-06-03T08:00,75.2,43,0,390,83
2022-06-03T09:00,79,39,5,565,96
2022-06-03T10:00,82,36,24,714,105
2022-06-03T11:00,84.4,32,5,824,109
2022-06-03T12:00,86.9,30,29,877,113
2022-06-03T13:00,90.1,27,29,829,147
2022-06-03T14:00,91,24,30,613,253
2022-06-03T15:00,91.4,23,30,463,269
2022-06-03T16:00,91.4,23,30,382,214
2022-06-03T17:00,90.1,25,31,314,126
2022-06-03T18:00,86.8,30,30,143,97
2022-06-03T19:00,80.9,38,30,29,43
2022-06-03T20:00,78.2,42,30,0,1
2022-06-03T21:00,76.1,45,25,0,0
2022-06-03T22:00,74,49,13,0,0
2022-06-03T23:00,72.4,52,40,0,0
2022-06-04T00:00,71.6,54,32,0,0
2022-06-04T01:00,69.5,57,31,0,0
2022-06-04T02:00,68.5,60,41,0,0
2022-06-04T03:00,68,57,34,0,0
2022-06-04T04:00,68,55,26,0,0
2022-06-04T05:00,67.4,55,31,0,2
2022-06-04T06:00,67.8,53,30,12,55
2022-06-04T07:00,71.4,46,28,95,99
2022-06-04T08:00,73.5,42,61,174,195
2022-06-04T09:00,76,37,61,386,202
2022-06-04T10:00,79.5,33,73,531,219
2022-06-04T11:00,80.9,31,72,170,380
2022-06-04T12:00,82.3,27,84,161,380
2022-06-04T13:00,84.8,24,56,381,317
2022-06-04T14:00,83.8,25,43,323,306
2022-06-04T15:00,84.4,24,44,295,313
2022-06-04T16:00,84.7,22,38,144,303
2022-06-04T17:00,84.2,21,30,168,184
2022-06-04T18:00,83.4,20,39,52,138
2022-06-04T19:00,79.3,24,33,9,50
2022-06-04T20:00,77.7,23,34,0,1
2022-06-04T21:00,77.1,22,32,0,0
2022-06-04T22:00,75.7,24,30,0,0
2022-06-04T23:00,74.6,27,36,0,0
2022-06-05T00:00,73.5,30,45,0,0
2022-06-05T01:00,71.3,34,60,0,0
2022-06-05T02:00,69.1,38,60,0,0
2022-06-05T03:00,69.4,39,57,0,0
2022-06-05T04:00,69.4,39,48,0,0
2022-06-05T05:00,68.9,41,34,0,2
2022-06-05T06:00,69.5,43,33,48,31
2022-06-05T07:00,74.2,41,23,180,69
2022-06-05T08:00,76.6,39,17,348,89
2022-06-05T09:00,79.5,38,22,509,101
2022-06-05T10:00,81.9,37,14,569,128
2022-06-05T11:00,84.1,36,17,536,170
2022-06-05T12:00,85.7,34,11,677,177
2022-06-05T13:00,89.7,30,39,746,134
2022-06-05T14:00,90.5,33,28,665,155
2022-06-05T15:00,90.2,32,8,480,142
2022-06-05T16:00,90.9,31,5,527,102
2022-06-05T17:00,89.7,33,5,305,103
2022-06-05T18:00,87.7,35,4,185,61
2022-06-05T19:00,82.6,43,3,51,33
2022-06-05T20:00,80.4,47,0,0,1
2022-06-05T21:00,79,53,0,0,0
2022-06-05T22:00,77.6,58,0,0,0
2022-06-05T23:00,75.5,63,0,0,0
2022-06-06T00:00,73.7,66,1,0,0
2022-06-06T01:00,71.6,68,0,0,0
2022-06-06T02:00,69.5,74,4,0,0
2022-06-06T03:00,67.8,77,5,0,0
2022-06-06T04:00,67.6,76,1,0,0
2022-06-06T05:00,67.5,75,2,0,2
2022-06-06T06:00,66.8,74,4,48,36
2022-06-06T07:00,71.4,63,2,207,67
2022-06-06T08:00,74.8,57,0,386,87
2022-06-06T09:00,77.7,50,0,569,97
2022-06-06T10:00,80.6,45,1,720,106
2022-06-06T11:00,83,42,1,830,111
2022-06-06T12:00,85,37,1,889,114
2022-06-06T13:00,89.1,28,0,892,113
2022-06-06T14:00,91,23,1,837,111
2022-06-06T15:00,91.5,21,0,731,104
2022-06-06T16:00,91.8,19,0,580,96
2022-06-06T17:00,90.8,17,0,401,83
2022-06-06T18:00,89.4,16,0,213,66
2022-06-06T19:00,83.2,20,0,56,34
2022-06-06T20:00,79.3,24,0,0,2
2022-06-06T21:00,78.2,26,0,0,0
2022-06-06T22:00,76.5,28,0,0,0
2022-06-06T23:00,73.9,33,0,0,0
2022-06-07T00:00,72.2,35,0,0,0
2022-06-07T01:00,70.3,36,0,0,0
2022-06-07T02:00,67.5,43,0,0,0
2022-06-07T03:00,65.9,47,0,0,0
2022-06-07T04:00,65.7,48,0,0,0
2022-06-07T05:00,64.9,50,0,0,2
2022-06-07T06:00,64.9,51,0,60,37
2022-06-07T07:00,71.3,44,0,220,66
2022-06-07T08:00,75.4,43,0,408,84
2022-06-07T09:00,79.7,38,0,588,97
2022-06-07T10:00,82.6,36,2,739,105
2022-06-07T11:00,85.3,32,11,845,112
2022-06-07T12:00,88.5,28,11,897,118
2022-06-07T13:00,92.1,21,14,901,114
2022-06-07T14:00,95.2,18,21,832,120
2022-06-07T15:00,96.1,17,27,713,120
2022-06-07T16:00,96,15,29,551,117
2022-06-07T17:00,94.6,16,29,377,97
2022-06-07T18:00,93,16,28,200,72
2022-06-07T19:00,86.6,18,0,48,39
2022-06-07T20:00,82.9,20,0,0,2
2022-06-07T21:00,79.9,24,0,0,0
2022-06-07T22:00,78.3,24,0,0,0
2022-06-07T23:00,74.8,26,0,0,0
2022-06-08T00:00,73.1,30,1,0,0
2022-06-08T01:00,69.8,33,0,0,0
2022-06-08T02:00,67.6,35,0,0,0
2022-06-08T03:00,66.4,37,0,0,0
2022-06-08T04:00,65.9,38,0,0,0
2022-06-08T05:00,64.8,41,2,1,2
2022-06-08T06:00,65.5,40,11,61,36
2022-06-08T07:00,72.3,32,26,199,78
2022-06-08T08:00,76.2,28,26,331,127
2022-06-08T09:00,79.8,28,22,422,199
2022-06-08T10:00,83.4,29,21,602,184
2022-06-08T11:00,85.8,30,25,823,111
2022-06-08T12:00,89.3,29,27,842,139
2022-06-08T13:00,92.6,28,29,834,140
2022-06-08T14:00,94.5,29,22,758,151
2022-06-08T15:00,94.8,29,8,639,151
2022-06-08T16:00,95.3,29,1,554,93
2022-06-08T17:00,94.3,30,25,383,79
2022-06-08T18:00,92.7,31,30,178,76
2022-06-08T19:00,87,36,30,31,46
2022-06-08T20:00,84.2,38,27,0,2
2022-06-08T21:00,82.4,38,23,0,0
2022-06-08T22:00,79.7,38,10,0,0
2022-06-08T23:00,77.1,41,6,0,0
2022-06-09T00:00,75.1,42,14,0,0
2022-06-09T01:00,72.7,44,8,0,0
2022-06-09T02:00,70,47,1,0,0
2022-06-09T03:00,68.5,50,1,0,0
2022-06-09T04:00,68.5,52,13,0,0
2022-06-09T05:00,68.2,53,23,0,2
2022-06-09T06:00,67.4,57,27,52,37
2022-06-09T07:00,72.1,51,27,193,72
2022-06-09T08:00,75.9,49,28,346,109
2022-06-09T09:00,78.8,45,29,452,170
2022-06-09T10:00,82,41,29,579,193
2022-06-09T11:00,86.1,36,28,628,239
2022-06-09T12:00,88.8,33,22,776,181
2022-06-09T13:00,93.4,28,13,812,156
2022-06-09T14:00,95.3,24,6,805,116
2022-06-09T15:00,97.1,21,4,704,106
2022-06-09T16:00,98.3,19,1,557,97
2022-06-09T17:00,98.2,19,0,385,82
2022-06-09T18:00,97.1,19,0,203,65
2022-06-09T19:00,90.8,23,0,54,34
2022-06-09T20:00,87.8,27,0,0,2
2022-06-09T21:00,85.9,28,0,0,0
2022-06-09T22:00,83.8,30,0,0,0
2022-06-09T23:00,81.7,32,0,0,0
2022-06-10T00:00,79.6,35,0,0,0
2022-06-10T01:00,76.1,39,0,0,0
2022-06-10T02:00,74.2,42,0,0,0
2022-06-10T03:00,73.9,43,0,0,0
2022-06-10T04:00,74.4,42,0,0,0
2022-06-10T05:00,73.9,44,0,0,2
2022-06-10T06:00,74.9,45,0,56,36
2022-06-10T07:00,81.3,37,0,208,65
2022-06-10T08:00,85.1,35,0,389,83
2022-06-10T09:00,88.4,32,0,564,95
2022-06-10T10:00,91.1,30,0,712,104
2022-06-10T11:00,94.4,27,5,816,110
2022-06-10T12:00,97.1,24,4,871,113
2022-06-10T13:00,101,20,0,871,113
2022-06-10T14:00,102.7,19,0,815,110
2022-06-10T15:00,104,18,0,708,104
2022-06-10T16:00,104.5,16,0,561,95
2022-06-10T17:00,104.1,15,0,386,83
2022-06-10T18:00,103.5,14,0,205,65
2022-06-10T19:00,97,16,0,55,35
2022-06-10T20:00,93.4,19,0,0,2
